Row data started in the following order:
time, gx, gy, gz, ax, ay, az, mx, my, mz, temp, pres;
 255560890l,   -0.01064,   -0.03193,   -0.01277,   -0.02734,   +0.02930,   +1.02002,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255571489l,   -0.01809,   +0.00532,   -0.00639,   -0.02441,   +0.02441,   +1.01318,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255582069l,   -0.01809,   +0.00213,   -0.01277,   -0.01123,   +0.03369,   +1.03223,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255592653l,   -0.00851,   -0.02128,   -0.00426,   -0.01318,   +0.02295,   +1.02002,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255603239l,   -0.01064,   -0.00851,   -0.00958,   -0.02490,   +0.03223,   +1.03662,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255613832l,   -0.01064,   +0.00106,   -0.00958,   -0.01709,   +0.02783,   +1.01416,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255624412l,   -0.02128,   -0.01809,   -0.00319,   -0.02344,   +0.02783,   +1.01807,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255635022l,   -0.01490,   -0.01916,   -0.01171,   -0.02441,   +0.03516,   +1.03320,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255645602l,   -0.01383,   +0.00426,   -0.01064,   -0.01562,   +0.03809,   +1.03857,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255656229l,   -0.00851,   -0.00745,   -0.00851,   -0.01611,   +0.02881,   +1.01758,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255666810l,   -0.01277,   -0.01064,   -0.00851,   -0.01367,   +0.03711,   +1.02539,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255677390l,   -0.01383,   -0.00851,   -0.00958,   -0.02734,   +0.02734,   +1.02686,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255687971l,   -0.02022,   -0.00958,   -0.01171,   -0.00928,   +0.04443,   +1.01416,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255698560l,   -0.00958,   -0.00639,   -0.01171,   -0.02197,   +0.03369,   +1.01904,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255709167l,   -0.01703,   -0.00639,   -0.00532,   -0.01562,   +0.03467,   +1.01172,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255719747l,   -0.00639,   -0.01490,   -0.01490,   -0.01318,   +0.02930,   +1.02539,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255730339l,   -0.01171,   -0.00426,   -0.01277,   -0.00977,   +0.02246,   +1.01904,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255740920l,   -0.01277,   -0.00639,   -0.00745,   -0.02197,   +0.03564,   +1.01123,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255751531l,   -0.01277,   -0.01490,   -0.00639,   -0.01904,   +0.02979,   +1.01465,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255762116l,   -0.01490,   -0.00532,   -0.00851,   -0.01807,   +0.02490,   +1.02979,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255772709l,   -0.01064,   -0.00319,   -0.01064,   -0.01611,   +0.02686,   +1.01562,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255783308l,   -0.01596,   -0.01490,   -0.01064,   -0.01660,   +0.04150,   +1.02393,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255793902l,   -0.01277,   -0.01490,   -0.01064,   -0.01318,   +0.03271,   +1.03223,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255804486l,   -0.01383,   -0.00532,   -0.01171,   -0.01660,   +0.03662,   +1.01562,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255815073l,   -0.01383,   -0.01064,   -0.01064,   -0.01562,   +0.03320,   +1.02490,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255825654l,   -0.01277,   -0.01277,   -0.01383,   -0.01318,   +0.02832,   +1.01172,  -15.38965,  -27.33926,  +36.49336,   +0.00000,   +0.00000;
 255836250l,   -0.01277,   -0.01064,   -0.00745,   -0.02002,   +0.03076,   +1.04150,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255846832l,   -0.01277,   -0.00958,   -0.00745,   -0.00977,   +0.03613,   +1.02881,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255857424l,   -0.01277,   -0.01064,   -0.00639,   -0.02393,   +0.03125,   +1.02393,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255868004l,   -0.00958,   -0.01064,   -0.00958,   -0.02197,   +0.03271,   +1.01855,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255878582l,   -0.01064,   -0.00851,   -0.01277,   -0.02295,   +0.03125,   +1.01758,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255889163l,   -0.01064,   -0.00851,   -0.01064,   -0.01611,   +0.03027,   +1.01660,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255899752l,   -0.01383,   -0.00958,   -0.00851,   -0.01611,   +0.02979,   +1.01904,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255910333l,   -0.01490,   -0.00958,   -0.01064,   -0.01367,   +0.02979,   +1.02393,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255920913l,   -0.01171,   -0.01171,   -0.00851,   -0.02393,   +0.03320,   +1.03320,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255931499l,   -0.01171,   -0.01064,   -0.00958,   -0.01562,   +0.03564,   +1.03125,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255942129l,   -0.00745,   -0.01171,   -0.01064,   -0.01660,   +0.02930,   +1.02539,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255952711l,   -0.01171,   -0.00851,   -0.01064,   -0.00830,   +0.03271,   +1.02588,  -15.20859,  -28.96875,  +37.36641,   +0.00000,   +0.00000;
 255963308l,   -0.01490,   -0.00639,   -0.01064,   -0.01855,   +0.02637,   +1.02100,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 255973888l,   -0.01490,   -0.01171,   -0.01383,   -0.02686,   +0.02539,   +1.02832,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 255984477l,   -0.01171,   -0.01383,   -0.00958,   -0.02490,   +0.03369,   +1.02930,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 255995057l,   -0.01171,   -0.01064,   -0.00745,   -0.01660,   +0.02783,   +1.02002,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 256005637l,   -0.01596,   -0.00745,   -0.01277,   -0.01416,   +0.03027,   +1.02051,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 256016231l,   -0.01490,   -0.00851,   -0.01064,   -0.01562,   +0.03369,   +1.02686,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 256026824l,   -0.01383,   -0.00745,   -0.01171,   -0.01514,   +0.03564,   +1.01172,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 256037404l,   -0.01171,   -0.00851,   -0.01277,   -0.02393,   +0.03223,   +1.02197,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 256047984l,   -0.01277,   -0.01171,   -0.01064,   -0.01562,   +0.03027,   +1.03125,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 256058577l,   -0.00958,   -0.01064,   -0.01171,   -0.02344,   +0.03418,   +1.02490,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 256069174l,   -0.00958,   -0.01064,   -0.00745,   -0.01221,   +0.02490,   +1.02100,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 256079755l,   -0.01277,   -0.00745,   -0.00958,   -0.02051,   +0.02930,   +1.03516,  -16.47598,  -28.42559,  +36.14414,   +0.00000,   +0.00000;
 256090337l,   -0.01596,   -0.01383,   -0.01064,   -0.02783,   +0.03369,   +1.03271,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256100936l,   -0.01064,   -0.00745,   -0.00958,   -0.01318,   +0.02441,   +1.02441,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256111538l,   -0.01064,   -0.00958,   -0.00851,   -0.01562,   +0.03271,   +1.02100,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256122130l,   -0.01277,   -0.01277,   -0.00745,   -0.02539,   +0.03027,   +1.03125,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256132716l,   -0.01490,   +0.00106,   -0.00745,   -0.02100,   +0.03076,   +1.02393,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256143322l,   -0.01490,   -0.01703,   -0.01277,   -0.01807,   +0.03711,   +1.01270,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256153901l,   -0.01703,   -0.01277,   -0.01064,   -0.02002,   +0.03809,   +1.02979,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256164491l,   -0.00958,   +0.00319,   -0.00958,   -0.01709,   +0.02637,   +1.01904,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256175082l,   -0.00639,   -0.01383,   -0.01171,   -0.01660,   +0.03613,   +1.01123,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256185667l,   -0.01383,   -0.01596,   -0.01277,   -0.02393,   +0.02490,   +1.02734,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256196282l,   -0.02128,   +0.00213,   -0.00532,   -0.01416,   +0.03564,   +1.02539,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256206869l,   -0.01490,   -0.01064,   -0.00745,   -0.01318,   +0.02393,   +1.02197,  -15.75176,  -28.78770,  +36.14414,   +0.00000,   +0.00000;
 256217460l,   -0.00851,   -0.01064,   -0.01064,   -0.01807,   +0.02979,   +1.00635,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256228040l,   -0.01171,   -0.00213,   -0.01277,   -0.01904,   +0.03467,   +1.01807,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256238678l,   -0.00958,   -0.00426,   -0.00851,   -0.01611,   +0.02637,   +1.02295,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256249271l,   -0.01596,   -0.01703,   -0.00851,   -0.01562,   +0.02734,   +1.02441,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256259858l,   -0.01383,   +0.00106,   -0.00958,   -0.02344,   +0.02490,   +1.02295,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256270438l,   -0.01277,   -0.02341,   -0.00851,   -0.01758,   +0.04199,   +1.02686,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256281040l,   -0.00532,   -0.00532,   -0.00639,   -0.02002,   +0.02881,   +1.02393,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256291639l,   -0.01703,   -0.00532,   -0.01171,   -0.01855,   +0.02832,   +1.01807,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256302225l,   -0.01383,   -0.01916,   -0.00745,   -0.02979,   +0.03467,   +1.01904,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256312812l,   -0.01596,   -0.01064,   -0.01171,   -0.01562,   +0.04199,   +1.02002,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256323394l,   -0.00745,   +0.00851,   -0.00426,   -0.02051,   +0.02979,   +1.01514,  -14.48438,  -28.96875,  +35.96953,   +0.00000,   +0.00000;
 256333975l,   -0.01277,   -0.02235,   -0.00958,   -0.01514,   +0.02295,   +1.00781,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256344577l,   -0.01171,   -0.01703,   -0.01277,   -0.02734,   +0.03369,   +1.02246,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256355173l,   -0.01596,   +0.01171,   -0.00851,   -0.01758,   +0.03027,   +1.02881,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256365752l,   -0.00958,   -0.02022,   -0.01064,   -0.01123,   +0.01953,   +1.02051,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256376337l,   -0.01383,   -0.01490,   -0.00851,   -0.02246,   +0.03027,   +1.02832,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256386942l,   -0.01064,   +0.00639,   -0.00851,   -0.00977,   +0.02783,   +1.01660,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256397539l,   -0.01490,   -0.01490,   -0.00851,   -0.00195,   +0.03027,   +1.01562,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256408119l,   -0.01490,   -0.01916,   -0.00639,   -0.01611,   +0.03467,   +1.03027,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256418704l,   -0.00958,   +0.00532,   -0.00745,   -0.01807,   +0.02979,   +1.02637,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256429330l,   -0.01490,   -0.00319,   -0.00958,   -0.01416,   +0.03271,   +1.02148,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256439912l,   -0.01596,   -0.02448,   -0.00958,   -0.02051,   +0.02002,   +1.03076,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256450493l,   -0.01383,   -0.00958,   -0.00958,   -0.02979,   +0.03564,   +1.02686,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256461086l,   -0.01277,   -0.00639,   -0.00426,   -0.02148,   +0.03662,   +1.01807,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256471706l,   -0.01064,   -0.01703,   -0.00745,   -0.02246,   +0.03027,   +1.01123,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256482285l,   -0.00958,   -0.00745,   -0.00958,   -0.01855,   +0.02979,   +1.03271,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256492866l,   -0.00745,   -0.00426,   -0.01171,   -0.02148,   +0.03711,   +1.02246,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256503486l,   -0.01277,   -0.01171,   -0.00745,   -0.00928,   +0.03418,   +1.02002,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256514066l,   -0.01383,   -0.01171,   -0.00958,   -0.01758,   +0.03711,   +1.01660,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256524663l,   -0.01171,   -0.00426,   -0.01064,   -0.02148,   +0.02637,   +1.03760,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256535308l,   -0.00958,   -0.00745,   -0.01277,   -0.01172,   +0.03320,   +1.01709,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256545908l,   -0.01277,   -0.00639,   -0.01171,   -0.01514,   +0.03271,   +1.02588,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256556513l,   -0.01277,   -0.01277,   -0.01171,   -0.02832,   +0.03125,   +1.02539,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256567101l,   -0.01064,   -0.00639,   -0.00745,   -0.02148,   +0.02930,   +1.02539,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256577682l,   -0.01809,   -0.01171,   -0.00426,   -0.01416,   +0.03418,   +1.02441,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256588261l,   -0.01171,   -0.01171,   -0.00639,   -0.01904,   +0.03125,   +1.02295,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256598865l,   -0.01064,   -0.01064,   -0.00958,   -0.02295,   +0.03369,   +1.01758,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256609453l,   -0.01277,   -0.00851,   -0.00639,   -0.02393,   +0.02002,   +1.00928,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256620033l,   -0.01277,   -0.00745,   -0.01171,   -0.02148,   +0.02441,   +1.02930,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256630614l,   -0.01596,   -0.00532,   -0.01171,   -0.01416,   +0.03662,   +1.03027,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256641209l,   -0.01171,   -0.00319,   -0.01277,   -0.01514,   +0.03076,   +1.01758,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256651799l,   -0.00958,   -0.01277,   -0.01064,   -0.02832,   +0.03320,   +1.02148,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256662380l,   -0.00958,   -0.00958,   -0.00745,   -0.02490,   +0.03711,   +1.01172,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256672962l,   -0.01596,   -0.00958,   -0.01171,   -0.01465,   +0.03418,   +1.01807,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256683575l,   -0.00639,   -0.01703,   -0.01171,   -0.01562,   +0.03467,   +1.02930,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256694195l,   -0.01383,   -0.00745,   -0.00745,   -0.02686,   +0.02832,   +1.00488,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256704775l,   -0.01596,   -0.01171,   -0.00958,   -0.02344,   +0.03076,   +1.02734,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256715363l,   -0.01064,   -0.01064,   -0.01171,   -0.01709,   +0.03076,   +1.03076,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256725942l,   -0.01490,   -0.01383,   -0.01383,   -0.01855,   +0.02490,   +1.01660,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256736521l,   -0.00958,   -0.00851,   -0.01171,   -0.02051,   +0.02881,   +1.01514,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256747130l,   -0.01064,   -0.00106,   -0.00851,   -0.02197,   +0.03320,   +1.02100,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256757709l,   -0.00532,   -0.00851,   -0.00958,   -0.01221,   +0.02979,   +1.03174,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256768296l,   -0.00958,   -0.00851,   -0.00319,   -0.01318,   +0.03271,   +1.02686,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256778876l,   -0.01703,   -0.00106,   -0.00851,   -0.02344,   +0.03369,   +1.01318,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256789488l,   -0.01916,   -0.00213,   -0.01064,   -0.01172,   +0.02979,   +1.01172,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256800074l,   -0.01277,   -0.01277,   -0.00745,   -0.01465,   +0.03613,   +1.01660,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256810659l,   -0.00851,   -0.01171,   -0.01171,   -0.01025,   +0.02148,   +1.02783,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256821240l,   -0.01277,   -0.00319,   -0.01064,   -0.02539,   +0.03027,   +1.02393,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256831872l,   -0.01596,   -0.01383,   -0.00851,   -0.01660,   +0.03320,   +1.02197,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256842456l,   -0.01596,   -0.01171,   -0.00745,   -0.02246,   +0.02979,   +1.01562,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256853042l,   -0.01277,   -0.00851,   -0.00639,   -0.01514,   +0.03418,   +1.01465,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256863644l,   -0.00426,   -0.01277,   -0.00958,   -0.02686,   +0.03564,   +1.01367,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256874233l,   -0.01064,   -0.00319,   -0.00532,   -0.00928,   +0.03613,   +1.02295,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256884814l,   -0.00851,   -0.01703,   -0.00532,   -0.02002,   +0.03662,   +1.00879,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256895407l,   -0.01277,   -0.00958,   -0.00851,   -0.02051,   +0.04053,   +1.00879,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256906028l,   -0.01383,   -0.00000,   -0.00745,   -0.01367,   +0.04541,   +1.02148,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256916608l,   -0.01596,   -0.02448,   -0.01171,   -0.01855,   +0.02295,   +1.01562,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256927186l,   -0.01171,   -0.01383,   -0.00851,   -0.02295,   +0.02979,   +1.02197,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256937772l,   -0.00745,   +0.00213,   -0.00639,   -0.01123,   +0.02979,   +1.02686,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256948375l,   -0.01596,   -0.00958,   -0.01171,   -0.01172,   +0.03320,   +1.04395,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256958955l,   -0.01383,   -0.01916,   -0.00745,   -0.02295,   +0.02246,   +1.01758,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256969535l,   -0.01383,   +0.00106,   -0.00851,   -0.02246,   +0.03809,   +1.02539,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256980130l,   -0.00426,   -0.00532,   -0.01277,   -0.01855,   +0.03076,   +1.00635,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 256990721l,   -0.01064,   -0.01596,   -0.01171,   -0.02441,   +0.03467,   +1.02246,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257001303l,   -0.01383,   -0.01383,   -0.00745,   -0.02197,   +0.03809,   +1.02832,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257011884l,   -0.01596,   -0.00532,   -0.01064,   -0.01221,   +0.03076,   +1.03369,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257022478l,   -0.01703,   -0.01064,   -0.01277,   -0.01611,   +0.03076,   +1.01855,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257033071l,   -0.01383,   -0.01064,   -0.01064,   -0.02783,   +0.03223,   +1.03271,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257043669l,   -0.00958,   -0.00319,   -0.01064,   -0.01562,   +0.03271,   +1.03662,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257054247l,   -0.01383,   -0.01703,   -0.00532,   -0.02979,   +0.02295,   +1.01270,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257064834l,   -0.00958,   -0.00106,   -0.00958,   +0.00391,   +0.04346,   +1.03467,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257075414l,   -0.00958,   -0.01064,   -0.00532,   -0.02148,   +0.02344,   +1.01416,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257085993l,   -0.01383,   -0.02128,   -0.00532,   -0.02979,   +0.03955,   +1.00928,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257096592l,   -0.00745,   +0.00958,   -0.00851,   -0.01074,   +0.03369,   +1.01367,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257107176l,   -0.02022,   -0.01490,   -0.01277,   -0.01514,   +0.02832,   +1.02100,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
 257117764l,   -0.00851,   -0.02341,   -0.01596,   -0.03223,   +0.03809,   +1.01611,  -15.93281,  -28.60664,  +36.31875,   +0.00000,   +0.00000;
